ID,Data,Produto,Categoria,Quantidade,Preço,Pagamento
1615,2023-08-24,Smartphone,Informática,4.0,3466.88,Crédito
1616,2023-04-20,Fone de Ouvido,Informática,4.0,4504.63,Crédito
1617,2023-02-21,Fone de Ouvido,Informática,,4601.68,Pix
1618,2023-08-09,Fone de Ouvido,Móveis de Escritório,8.0,1991.83,Pix
1619,2023-07-19,Teclado,Informática,8.0,1004.81,Dinheiro
1620,2023-12-05,Notebook,Periféricos,3.0,954.11,Dinheiro
1621,2023-05-07,Teclado,Acessórios,7.0,4829.06,Débito
1622,2023-08-13,Monitor,Acessórios,9.0,2086.29,Boleto
1623,2023-03-21,Notebook,Informática,1.0,2866.69,Débito
1624,2023-04-26,Mouse,Móveis de Escritório,7.0,2017.92,Débito
1625,2023-04-10,Teclado,Móveis de Escritório,8.0,2555.56,Dinheiro
1626,,Teclado,Acessórios,1.0,,Dinheiro
1627,2023-10-19,Impressora,Móveis de Escritório,9.0,1578.74,Crédito
1628,2023-11-09,Teclado,Periféricos,4.0,496.87,Pix
1629,2023-08-09,Smartphone,Informática,1.0,4121.19,Boleto
1630,2023-11-27,Cadeira Gamer,Acessórios,2.0,2059.42,Dinheiro
1631,2023-05-27,Notebook,Móveis de Escritório,4.0,,Boleto
1632,2023-11-29,Monitor,Informática,6.0,485.33,Débito
1633,2023-09-24,Monitor,Móveis de Escritório,5.0,519.74,Pix
1634,2023-11-18,Smartphone,Móveis de Escritório,3.0,810.84,Débito
1635,2023-07-09,Monitor,,1.0,4886.44,Boleto
1636,2023-03-14,Monitor,Acessórios,6.0,145.38,
1637,2023-10-05,Notebook,Periféricos,7.0,1703.92,Dinheiro
1638,2023-10-17,Notebook,Informática,2.0,1420.95,Pix
1639,2023-06-29,Smartphone,Periféricos,8.0,3553.89,Boleto
1640,2023-12-04,Mouse,Móveis de Escritório,6.0,2911.3,Crédito
1641,2023-10-30,Impressora,Móveis de Escritório,7.0,4560.98,Crédito
1642,2023-12-18,Notebook,,9.0,4512.42,Pix
1643,2023-05-27,Impressora,Periféricos,1.0,3184.15,Débito
1644,2023-11-02,Teclado,Periféricos,9.0,3332.73,Crédito
1645,2023-11-29,Fone de Ouvido,Móveis de Escritório,4.0,4724.51,Dinheiro
1646,2023-03-18,Cadeira Gamer,Acessórios,3.0,2386.2,Boleto
1647,2023-12-02,Teclado,Periféricos,5.0,4278.22,Boleto
1648,2023-12-12,Monitor,Móveis de Escritório,6.0,3062.83,Pix
1649,2023-05-14,Cadeira Gamer,Informática,6.0,4547.53,Débito
1650,2023-04-16,Cadeira Gamer,Acessórios,1.0,4438.38,
1651,2023-11-30,,Móveis de Escritório,3.0,2358.24,Boleto
1652,,Smartphone,Periféricos,4.0,3282.37,Pix
1653,2023-09-23,Teclado,Periféricos,1.0,2108.65,Crédito
1654,2023-11-10,Notebook,Periféricos,2.0,2503.39,Dinheiro
1655,2023-01-12,Smartphone,Acessórios,7.0,918.24,Boleto
1656,2023-02-11,Monitor,Móveis de Escritório,6.0,3503.27,Pix
1657,,Notebook,Periféricos,8.0,1901.98,Crédito
1658,2023-01-28,Smartphone,Acessórios,9.0,3201.39,Débito
1659,2023-07-11,Cadeira Gamer,Informática,8.0,2802.73,Dinheiro
1660,2023-12-30,Teclado,Informática,7.0,1736.46,Boleto
1661,2023-06-10,Monitor,Acessórios,3.0,3735.4,Dinheiro
1662,2023-09-12,Impressora,,6.0,1612.57,Débito
1663,2023-07-05,Teclado,Móveis de Escritório,4.0,2073.74,Dinheiro
1664,2023-07-14,Notebook,Informática,9.0,1796.49,Crédito
1665,2023-05-29,Cadeira Gamer,Móveis de Escritório,3.0,3254.32,Boleto
1666,2023-06-09,Notebook,,8.0,1679.5,Dinheiro
1667,,Monitor,Periféricos,5.0,1827.47,Dinheiro
1668,2023-11-30,Fone de Ouvido,Periféricos,2.0,516.61,Boleto
1669,2023-08-31,Smartphone,Acessórios,8.0,2289.13,Pix
1670,2023-12-27,Smartphone,Informática,2.0,1064.76,Boleto
1671,2023-01-10,Notebook,Móveis de Escritório,3.0,2569.48,Crédito
1672,2023-10-12,Teclado,Acessórios,8.0,3723.55,Crédito
1673,2023-09-13,Mouse,Periféricos,6.0,278.1,Crédito
1674,2023-01-07,Monitor,Periféricos,9.0,3293.45,Dinheiro
1675,2023-11-10,Impressora,,3.0,2140.78,Pix
1676,2023-10-07,Teclado,Móveis de Escritório,7.0,2826.61,Crédito
1677,2023-11-01,Cadeira Gamer,Móveis de Escritório,8.0,4064.62,Dinheiro
1678,2023-12-18,Cadeira Gamer,Acessórios,6.0,4343.96,Pix
1679,2023-10-05,Monitor,,8.0,3106.56,Boleto
1680,2023-11-21,Fone de Ouvido,Móveis de Escritório,4.0,875.98,Crédito
1681,2023-02-08,Mouse,Acessórios,9.0,777.74,Crédito
1682,2023-03-18,Notebook,Acessórios,8.0,3123.76,
1683,2023-04-14,Impressora,Informática,9.0,1981.18,Dinheiro
1684,2023-06-04,Cadeira Gamer,Móveis de Escritório,5.0,4018.59,Boleto
1685,2023-05-02,Teclado,Periféricos,7.0,2891.66,Dinheiro
1686,2023-05-21,,Acessórios,7.0,1213.36,Pix
1687,2023-03-01,Smartphone,Móveis de Escritório,2.0,3165.84,Débito
1688,2023-06-19,Mouse,Acessórios,8.0,674.65,Pix
1689,2023-05-09,Mouse,Periféricos,5.0,2224.31,Dinheiro
1690,2023-08-07,Smartphone,Móveis de Escritório,8.0,3727.93,Boleto
1691,2023-03-23,Impressora,Móveis de Escritório,4.0,3517.57,Boleto
1692,2023-12-12,Monitor,Informática,2.0,4640.56,Pix
1693,2023-12-26,Notebook,Móveis de Escritório,8.0,3086.03,Crédito
1694,2023-04-26,Teclado,Periféricos,9.0,1401.2,Débito
1695,2023-11-10,Impressora,,1.0,248.94,Crédito
1696,2023-03-17,Mouse,Periféricos,2.0,2593.57,Débito
1697,2023-02-26,Cadeira Gamer,Acessórios,8.0,654.25,Crédito
1698,2023-07-10,Impressora,Móveis de Escritório,2.0,3062.57,Crédito
1699,2023-11-09,Mouse,,9.0,4688.25,Boleto
1700,2023-11-23,Cadeira Gamer,Móveis de Escritório,6.0,4773.69,Dinheiro
1701,2023-09-23,Cadeira Gamer,Acessórios,7.0,1928.78,Pix
1702,2023-07-07,Impressora,Informática,7.0,3547.27,Dinheiro
1703,2023-05-06,Mouse,Acessórios,1.0,,Boleto
1704,2023-08-27,Teclado,Acessórios,7.0,4981.47,Crédito
1705,2023-08-10,Fone de Ouvido,Acessórios,7.0,4102.72,Dinheiro
1706,2023-03-14,Teclado,Periféricos,8.0,75.31,Dinheiro
1707,2023-03-10,Teclado,Informática,6.0,465.07,Crédito
1708,2023-06-29,Cadeira Gamer,Periféricos,5.0,933.23,Dinheiro
1709,2023-07-13,Smartphone,Informática,8.0,1143.77,Crédito
1710,2023-05-05,Mouse,Informática,8.0,2468.86,Dinheiro
1711,2023-06-02,Impressora,Móveis de Escritório,2.0,92.38,Débito
1712,2023-12-22,Notebook,Informática,5.0,2996.52,Boleto
1713,2023-02-08,Impressora,Periféricos,5.0,3256.56,Débito
1714,2023-06-15,Smartphone,Acessórios,2.0,822.79,Pix
1715,2023-11-22,Notebook,Móveis de Escritório,3.0,489.59,Boleto
1716,,Mouse,Móveis de Escritório,2.0,475.56,Pix
1717,2023-08-04,Cadeira Gamer,Periféricos,5.0,2542.24,Boleto
1718,2023-02-06,Fone de Ouvido,Móveis de Escritório,3.0,2662.15,Boleto
1719,2023-03-11,Mouse,Periféricos,6.0,3954.33,Crédito
1720,2023-03-09,Smartphone,Móveis de Escritório,5.0,4744.36,Boleto
1721,2023-05-04,Notebook,Periféricos,,964.46,Débito
1722,2023-01-01,Monitor,Acessórios,5.0,1846.71,Débito
1723,2023-10-09,Smartphone,Informática,,165.16,Débito
1724,2023-03-12,Monitor,Periféricos,5.0,2649.15,Pix
1725,2023-11-01,Cadeira Gamer,Acessórios,4.0,3707.24,Boleto
1726,2023-04-22,Smartphone,Móveis de Escritório,8.0,,Boleto
1727,2023-03-02,Cadeira Gamer,Móveis de Escritório,4.0,1489.33,Dinheiro
1728,2023-11-29,Cadeira Gamer,Móveis de Escritório,2.0,2879.17,Pix
1729,2023-04-06,Notebook,Periféricos,8.0,842.68,Dinheiro
1730,2023-05-02,Notebook,Periféricos,6.0,1572.03,Débito
1731,2023-06-16,Impressora,Periféricos,8.0,1860.39,Boleto
1732,2023-03-07,Cadeira Gamer,Móveis de Escritório,1.0,4828.62,Crédito
1733,2023-12-10,Cadeira Gamer,Periféricos,1.0,4570.25,Débito
1734,2023-11-22,Notebook,Móveis de Escritório,5.0,855.32,Crédito
1735,2023-12-18,Notebook,Informática,6.0,4106.84,Dinheiro
1736,2023-01-20,Smartphone,Periféricos,4.0,4905.64,Dinheiro
1737,2023-08-06,Mouse,Informática,9.0,273.68,Dinheiro
1738,2023-11-02,Impressora,Informática,4.0,4091.14,Dinheiro
1739,2023-11-26,Impressora,Acessórios,2.0,2318.45,Pix
1740,,Mouse,Informática,5.0,373.03,Débito
1741,2023-01-22,Monitor,Periféricos,6.0,3697.34,Dinheiro
1742,2023-01-15,Teclado,Acessórios,7.0,4095.2,Pix
1743,2023-07-18,Cadeira Gamer,Informática,7.0,2092.38,Dinheiro
1744,2023-12-17,Mouse,Acessórios,8.0,2203.38,Crédito
1745,2023-05-17,Smartphone,Móveis de Escritório,2.0,61.52,Dinheiro
1746,,Cadeira Gamer,Periféricos,8.0,2585.85,Crédito
1747,2023-03-03,Monitor,Periféricos,1.0,2841.5,Boleto
1748,2023-05-19,Cadeira Gamer,Acessórios,,1811.43,Boleto
1749,2023-06-05,Impressora,Acessórios,8.0,,Dinheiro
1750,2023-12-29,Notebook,Acessórios,4.0,2950.68,Débito
1751,2023-06-19,Monitor,Periféricos,6.0,1830.13,Pix
1752,2023-01-21,Teclado,Móveis de Escritório,8.0,2195.68,Pix
1753,2023-12-02,Impressora,Informática,8.0,4844.78,
1754,2023-08-03,Notebook,Informática,8.0,4767.28,Débito
1755,2023-04-12,Fone de Ouvido,Periféricos,2.0,3030.89,Dinheiro
1756,2023-07-11,Teclado,Acessórios,3.0,2993.14,Boleto
1757,2023-03-04,Monitor,Informática,7.0,1502.33,
1758,2023-07-01,Teclado,,7.0,476.19,Pix
1759,2023-08-29,Impressora,Periféricos,8.0,2065.18,Crédito
1760,,Mouse,Móveis de Escritório,5.0,3337.78,Pix
1761,2023-11-26,Smartphone,Periféricos,6.0,4407.88,Débito
1762,2023-02-25,Monitor,Móveis de Escritório,1.0,3262.61,Dinheiro
1763,2023-10-03,Smartphone,Acessórios,6.0,2634.26,Pix
1764,2023-12-29,Notebook,Móveis de Escritório,8.0,202.95,Débito
1765,2023-09-03,Mouse,Móveis de Escritório,6.0,4026.47,Dinheiro
1766,2023-05-26,Notebook,Informática,4.0,4099.71,Crédito
1767,2023-03-23,Cadeira Gamer,Móveis de Escritório,6.0,1795.45,Débito
1768,2023-04-16,Teclado,Móveis de Escritório,8.0,1486.29,Crédito
1769,2023-03-26,Impressora,Periféricos,4.0,104.13,Débito
1770,2023-11-19,Notebook,Acessórios,8.0,4802.53,Dinheiro
1771,2023-11-16,Teclado,Acessórios,7.0,3740.75,Dinheiro
1772,2023-05-31,Notebook,Periféricos,8.0,1417.45,Boleto
1773,2023-02-07,Mouse,Periféricos,9.0,3338.54,Pix
1774,,Smartphone,Acessórios,1.0,4711.42,Dinheiro
1775,2023-03-12,Monitor,Acessórios,1.0,1801.03,Crédito
1776,2023-10-16,,Acessórios,1.0,3678.94,Débito
1777,2023-06-28,Teclado,Informática,6.0,350.45,Crédito
1778,2023-09-23,,Acessórios,5.0,1992.03,Dinheiro
1779,2023-03-24,Smartphone,Acessórios,6.0,1257.52,Débito
1780,2023-11-17,,Acessórios,9.0,2521.07,Débito
1781,2023-04-04,Mouse,Periféricos,3.0,,Crédito
1782,2023-01-03,Smartphone,Periféricos,,,Boleto
1783,2023-06-19,Impressora,Acessórios,3.0,4696.98,Boleto
1784,2023-07-24,Teclado,Acessórios,2.0,2847.97,Dinheiro
1785,2023-10-12,Notebook,Acessórios,7.0,1093.25,Débito
1786,2023-05-05,Notebook,Móveis de Escritório,4.0,995.37,Pix
1787,2023-01-23,Impressora,Acessórios,4.0,4937.92,Boleto
1788,2023-01-09,,Informática,5.0,822.38,Boleto
1789,2023-03-10,Smartphone,Móveis de Escritório,7.0,2494.62,Débito
1790,2023-07-27,Monitor,,6.0,3133.04,Crédito
1791,2023-06-03,,Informática,8.0,2441.36,
1792,2023-03-02,Mouse,Móveis de Escritório,9.0,2413.65,Débito
1793,2023-06-09,Smartphone,Periféricos,6.0,3592.21,Boleto
1794,2023-08-25,Cadeira Gamer,Acessórios,6.0,3952.59,Pix
1795,2023-04-06,Teclado,Periféricos,9.0,576.93,Pix
1796,2023-11-07,Teclado,Móveis de Escritório,9.0,1072.18,Boleto
1797,2023-04-28,Mouse,Acessórios,4.0,,Pix
1798,2023-10-30,Impressora,Móveis de Escritório,8.0,2163.28,Crédito
1799,2023-12-02,Smartphone,Acessórios,8.0,4658.28,Débito
1800,2023-08-17,,Periféricos,3.0,2125.66,Pix
1801,2023-11-11,Notebook,Informática,3.0,2058.95,Crédito
1802,2023-12-06,Cadeira Gamer,Informática,5.0,,Dinheiro
1803,2023-01-23,Impressora,Informática,5.0,826.52,Pix
1804,2023-09-10,Impressora,Informática,5.0,1102.89,Crédito
1805,2023-04-16,Cadeira Gamer,Informática,3.0,2822.08,Débito
1806,2023-02-23,Mouse,Informática,9.0,706.67,Pix
1807,2023-08-08,Impressora,Acessórios,1.0,4064.58,Boleto
1808,2023-03-30,Impressora,Acessórios,8.0,1609.78,Crédito
1809,2023-01-27,Fone de Ouvido,Periféricos,9.0,3577.15,Crédito
1810,2023-06-03,Notebook,Móveis de Escritório,6.0,3369.77,Boleto
1811,2023-03-12,Cadeira Gamer,Informática,4.0,2432.76,Pix
1812,2023-11-17,Mouse,Móveis de Escritório,7.0,1823.75,Crédito
1813,2023-01-15,Impressora,Periféricos,3.0,85.53,Débito
1814,2023-04-30,Fone de Ouvido,Móveis de Escritório,5.0,712.58,Débito
1815,2023-06-06,Mouse,Acessórios,9.0,,Boleto
1816,2023-02-14,Impressora,Periféricos,2.0,3767.79,Débito
1817,2023-11-14,Mouse,Periféricos,3.0,1328.34,Boleto
1818,2023-12-03,Smartphone,Acessórios,6.0,4514.59,Boleto
1819,2023-10-23,Fone de Ouvido,Acessórios,7.0,4679.58,Dinheiro
1820,2023-04-06,Cadeira Gamer,Acessórios,6.0,3524.26,Pix
1821,2023-07-01,Mouse,Acessórios,4.0,4046.23,Crédito
1822,,Notebook,Periféricos,4.0,1934.06,Boleto
1823,2023-01-20,Teclado,Acessórios,9.0,3434.04,Dinheiro
1824,2023-02-22,Fone de Ouvido,Periféricos,2.0,4683.04,Pix
1825,2023-12-28,Monitor,Periféricos,1.0,,Débito
1826,2023-01-15,Impressora,Periféricos,8.0,3142.92,Débito
1827,2023-09-09,Teclado,Móveis de Escritório,3.0,111.7,Pix
1828,2023-07-28,Teclado,Informática,8.0,1201.22,
1829,2023-04-11,Fone de Ouvido,Móveis de Escritório,5.0,3747.53,Crédito
1830,2023-08-13,Monitor,Acessórios,6.0,4854.05,Débito
1831,2023-01-27,Teclado,Periféricos,2.0,4231.3,Débito
1832,2023-04-05,Teclado,Móveis de Escritório,8.0,892.52,Pix
1833,2023-03-26,Mouse,Móveis de Escritório,8.0,4379.6,Pix
1834,2023-07-15,Mouse,Informática,6.0,2558.2,Débito
1835,2023-10-20,Teclado,Móveis de Escritório,5.0,3192.99,Dinheiro
1836,2023-10-24,Monitor,Informática,3.0,1928.91,Débito
1837,2023-06-12,Smartphone,Acessórios,1.0,,Débito
1838,2023-01-03,Teclado,Informática,1.0,4932.2,Boleto
1839,2023-05-27,Impressora,Móveis de Escritório,,3057.42,Boleto
1840,2023-07-08,Fone de Ouvido,Periféricos,5.0,4106.09,Pix
1841,2023-10-27,Impressora,Móveis de Escritório,6.0,4003.37,Dinheiro
1842,2023-11-28,Fone de Ouvido,Periféricos,,2608.57,Dinheiro
1843,,Fone de Ouvido,Móveis de Escritório,8.0,2859.43,Boleto
1844,2023-02-15,Notebook,Periféricos,1.0,61.29,Débito
1845,2023-03-24,Notebook,Acessórios,5.0,1866.66,Débito
1846,2023-09-09,Notebook,Acessórios,1.0,1980.6,Débito
1847,2023-12-13,Teclado,,3.0,257.7,Boleto
1848,2023-01-28,Impressora,Periféricos,9.0,180.27,Pix
1849,2023-03-22,Monitor,Acessórios,9.0,2238.68,Boleto
1850,2023-01-10,Notebook,Acessórios,8.0,715.38,Dinheiro
1851,2023-02-04,Notebook,Periféricos,7.0,1382.41,Crédito
1852,2023-05-15,Notebook,Informática,5.0,798.35,Crédito
1853,2023-07-27,Mouse,Periféricos,4.0,3382.61,Crédito
1854,2023-05-14,Smartphone,Informática,6.0,661.87,Pix
1855,2023-05-18,Cadeira Gamer,Periféricos,8.0,3599.19,Pix
1856,2023-07-19,Monitor,Acessórios,8.0,3039.32,Boleto
1857,2023-10-14,Fone de Ouvido,Periféricos,7.0,4205.94,
1858,2023-01-31,Monitor,Periféricos,7.0,3274.79,Dinheiro
1859,2023-01-11,Fone de Ouvido,Acessórios,9.0,752.52,Dinheiro
1860,2023-01-19,Monitor,Móveis de Escritório,4.0,2940.96,Crédito
1861,2023-01-27,Fone de Ouvido,Móveis de Escritório,4.0,3603.25,Débito
1862,2023-12-28,Teclado,Móveis de Escritório,4.0,74.62,Boleto
1863,2023-02-02,Cadeira Gamer,Móveis de Escritório,7.0,1592.62,Crédito
1864,2023-02-19,Cadeira Gamer,Acessórios,9.0,,Dinheiro
1865,2023-08-09,Impressora,Móveis de Escritório,6.0,1889.31,
1866,,Monitor,Periféricos,5.0,2555.42,Boleto
1867,2023-11-29,Smartphone,Acessórios,4.0,465.36,Boleto
1868,2023-02-03,Mouse,Acessórios,7.0,1023.65,Pix
1869,2023-05-04,Impressora,Periféricos,9.0,4359.85,Crédito
1870,2023-08-10,Notebook,Periféricos,3.0,4622.37,Crédito
1871,2023-06-15,,Periféricos,5.0,4963.42,Débito
1872,2023-06-29,Notebook,Periféricos,5.0,2573.54,Boleto
1873,2023-08-06,Monitor,Acessórios,4.0,4084.21,Débito
1874,,Notebook,,1.0,1852.11,Pix
1875,2023-03-19,Teclado,,8.0,1891.06,Pix
1876,2023-05-23,Impressora,Periféricos,3.0,834.46,Pix
1877,2023-01-13,Mouse,Acessórios,1.0,2535.3,Débito
1878,2023-11-11,Monitor,Acessórios,2.0,1451.54,Crédito
1879,2023-11-14,Impressora,Informática,6.0,3122.58,Boleto
1880,2023-07-14,Fone de Ouvido,Informática,9.0,3172.09,Dinheiro
1881,2023-09-30,Teclado,Informática,7.0,435.51,Débito
1882,2023-01-10,Monitor,Periféricos,9.0,1816.68,Boleto
1883,2023-05-04,Teclado,Móveis de Escritório,9.0,3801.99,Dinheiro
1884,2023-02-04,Cadeira Gamer,Móveis de Escritório,3.0,4260.08,Boleto
1885,2023-03-22,Mouse,Periféricos,1.0,4358.28,Dinheiro
1886,2023-01-07,Monitor,Acessórios,8.0,3099.79,Boleto
1887,2023-12-10,Impressora,Móveis de Escritório,5.0,4320.15,Pix
1888,2023-04-12,Monitor,Móveis de Escritório,2.0,175.21,Dinheiro
1889,2023-02-03,Fone de Ouvido,Periféricos,7.0,3772.83,Pix
1890,2023-10-10,Fone de Ouvido,Acessórios,7.0,2171.98,Crédito
1891,2023-08-23,Teclado,Informática,7.0,4969.03,Crédito
1892,2023-02-25,Notebook,Periféricos,1.0,1056.89,Pix
1893,2023-01-25,Mouse,Móveis de Escritório,6.0,2444.44,Crédito
1894,2023-10-31,Impressora,Periféricos,1.0,900.06,Crédito
1895,2023-03-14,Teclado,Acessórios,2.0,2453.19,Débito
1896,2023-12-23,Cadeira Gamer,,7.0,3142.94,Crédito
1897,2023-10-18,Notebook,Móveis de Escritório,1.0,,
1898,2023-11-14,Teclado,Acessórios,9.0,1111.61,Débito
1899,2023-01-18,Mouse,,9.0,2251.35,Dinheiro
1900,,,Informática,9.0,4308.73,Débito
1901,2023-03-14,Impressora,Informática,1.0,1685.43,Pix
1902,2023-11-04,Impressora,Informática,7.0,1205.78,Dinheiro
1903,2023-12-29,Smartphone,Acessórios,3.0,1623.45,Débito
1904,2023-12-17,Monitor,Móveis de Escritório,3.0,1627.77,Boleto
1905,2023-12-19,Mouse,Acessórios,1.0,968.69,
1906,2023-02-26,Notebook,Acessórios,9.0,909.42,Crédito
1907,2023-06-28,Mouse,Informática,6.0,2014.11,Dinheiro
1908,2023-10-16,Impressora,Móveis de Escritório,9.0,1118.16,Crédito
1909,2023-07-07,Fone de Ouvido,Móveis de Escritório,3.0,2019.52,Crédito
1910,2023-12-25,Notebook,Móveis de Escritório,7.0,2630.26,Débito
1911,2023-03-09,Cadeira Gamer,Acessórios,8.0,2870.03,Pix
1912,2023-11-08,Mouse,Móveis de Escritório,7.0,3537.28,Dinheiro
1913,2023-08-30,Notebook,Móveis de Escritório,8.0,1998.89,Débito
1914,2023-10-08,Mouse,Informática,5.0,,Pix
1915,2023-06-17,Monitor,Móveis de Escritório,3.0,2436.4,Boleto
1916,2023-12-17,Monitor,Informática,,1348.05,Dinheiro
1917,2023-07-09,Smartphone,Móveis de Escritório,9.0,3650.58,Dinheiro
1918,2023-03-01,Notebook,Informática,3.0,826.42,Débito
1919,2023-10-23,Notebook,Informática,5.0,4645.05,Boleto
1920,,Teclado,Informática,2.0,3003.7,Dinheiro
1921,2023-05-27,Cadeira Gamer,Móveis de Escritório,,4634.83,Dinheiro
1922,2023-09-03,Mouse,Móveis de Escritório,7.0,2747.96,Boleto
1923,2023-06-17,Smartphone,Informática,6.0,1427.9,Dinheiro
1924,2023-03-07,Smartphone,Acessórios,6.0,1072.26,Dinheiro
1925,,Impressora,Acessórios,5.0,3496.56,Pix
1926,2023-12-21,Teclado,Informática,1.0,2927.93,Dinheiro
1927,2023-10-28,Monitor,Informática,9.0,287.63,Crédito
1928,2023-07-13,Mouse,Móveis de Escritório,5.0,915.18,
1929,,Monitor,Acessórios,6.0,1486.04,Boleto
1930,,Mouse,Acessórios,9.0,4477.58,Débito
1931,2023-03-12,,Informática,1.0,1492.72,Dinheiro
1932,2023-05-11,Smartphone,Informática,3.0,3737.61,Débito
1933,2023-06-14,Teclado,Acessórios,3.0,4922.14,Pix
1934,2023-06-28,,Periféricos,1.0,4097.96,Crédito
1935,2023-08-25,Monitor,Acessórios,6.0,,Pix
1936,2023-03-20,,Informática,1.0,1317.22,Crédito
1937,2023-03-14,Monitor,Acessórios,9.0,3055.84,Dinheiro
1938,2023-06-13,,Periféricos,4.0,625.04,Crédito
1939,2023-10-02,Teclado,Móveis de Escritório,8.0,3815.38,Débito
1940,2023-12-07,Fone de Ouvido,Móveis de Escritório,1.0,2693.27,Dinheiro
1941,,Monitor,Móveis de Escritório,5.0,2449.24,Dinheiro
1942,,Fone de Ouvido,Móveis de Escritório,4.0,4896.07,Pix
1943,2023-08-12,Mouse,Móveis de Escritório,1.0,2800.65,Dinheiro
1944,2023-10-20,Notebook,Acessórios,3.0,2687.3,
1945,2023-09-02,Notebook,Informática,7.0,4433.28,Boleto
1946,2023-06-06,Impressora,Informática,6.0,1549.34,Boleto
1947,2023-12-26,Mouse,Móveis de Escritório,6.0,2401.58,Débito
1948,2023-06-24,Cadeira Gamer,Móveis de Escritório,8.0,2099.01,Débito
1949,2023-06-07,Teclado,Acessórios,9.0,4363.73,Débito
1950,2023-12-21,Notebook,Periféricos,9.0,3574.77,Dinheiro
1951,2023-11-05,Mouse,Acessórios,9.0,3816.19,Pix
1952,2023-03-29,Teclado,Periféricos,6.0,2845.89,
1953,2023-07-01,Cadeira Gamer,Periféricos,1.0,3020.86,Dinheiro
1954,2023-03-27,Fone de Ouvido,Acessórios,3.0,4087.48,Dinheiro
1955,2023-10-23,Mouse,Informática,1.0,4590.45,Boleto
1956,2023-08-26,Monitor,Periféricos,9.0,1527.43,Boleto
1957,2023-09-14,Cadeira Gamer,Acessórios,9.0,4323.99,Boleto
1958,2023-12-16,Monitor,Móveis de Escritório,7.0,3831.47,Pix
1959,2023-01-09,Mouse,Informática,6.0,419.08,Débito
1960,2023-08-29,Mouse,Móveis de Escritório,8.0,4443.58,Débito
1961,2023-06-08,Fone de Ouvido,Informática,4.0,1804.58,Dinheiro
1962,2023-07-02,Mouse,Informática,9.0,2230.43,Dinheiro
1963,2023-12-15,Teclado,Acessórios,8.0,3000.7,Crédito
1964,2023-04-11,Monitor,Acessórios,9.0,2964.77,Crédito
1965,,Smartphone,Móveis de Escritório,4.0,152.79,Boleto
1966,2023-03-06,Impressora,Informática,5.0,2030.16,Boleto
1967,2023-03-19,Mouse,Informática,8.0,4845.03,Dinheiro
1968,2023-12-20,Notebook,Móveis de Escritório,2.0,2967.01,Débito
1969,,Teclado,Informática,7.0,1773.46,Crédito
1970,2023-09-10,Impressora,Informática,6.0,4789.49,Crédito
1971,2023-08-26,Smartphone,Informática,9.0,4475.78,Pix
1972,2023-06-20,Smartphone,Informática,4.0,527.68,Pix
1973,2023-01-03,Smartphone,Móveis de Escritório,6.0,1310.59,Boleto
1974,2023-09-17,Cadeira Gamer,Periféricos,,984.45,Dinheiro
1975,2023-06-13,Impressora,Informática,7.0,4050.8,Débito
1976,2023-03-04,Monitor,Periféricos,4.0,169.18,Boleto
1977,2023-10-21,Cadeira Gamer,Periféricos,1.0,1858.14,Crédito
1978,2023-02-24,Mouse,Periféricos,9.0,427.95,
1979,2023-06-18,Cadeira Gamer,Móveis de Escritório,9.0,4350.18,Pix
1980,,Impressora,Móveis de Escritório,3.0,969.03,Pix
1981,2023-03-21,Notebook,Acessórios,6.0,2819.4,Boleto
1982,2023-12-02,Teclado,Periféricos,3.0,1791.26,Dinheiro
1983,2023-05-19,Fone de Ouvido,Informática,8.0,4971.76,Crédito
1984,2023-03-06,Impressora,Móveis de Escritório,4.0,3268.12,Dinheiro
1985,2023-10-24,Mouse,Móveis de Escritório,6.0,4893.04,Crédito
1986,2023-06-26,Cadeira Gamer,Informática,2.0,4109.07,Pix
1987,2023-03-31,Monitor,Móveis de Escritório,,2211.68,Crédito
1988,2023-10-31,,Periféricos,9.0,70.38,
1989,2023-05-08,Smartphone,Móveis de Escritório,,3479.74,Pix
1990,2023-03-31,Smartphone,Móveis de Escritório,1.0,4219.24,Débito
1991,2023-09-22,,Informática,4.0,3241.94,Dinheiro
1992,2023-03-26,Notebook,Acessórios,4.0,79.64,
1993,2023-04-30,Impressora,Periféricos,8.0,1663.41,Crédito
1994,2023-09-28,Notebook,Informática,7.0,2838.04,Pix
1995,2023-08-27,Smartphone,Acessórios,8.0,4809.94,Débito
1996,2023-09-17,Notebook,Móveis de Escritório,4.0,1351.69,Débito
1997,2023-03-14,Fone de Ouvido,Móveis de Escritório,4.0,2410.38,Crédito
1998,2023-04-05,Impressora,Acessórios,2.0,,Pix
1999,2023-07-09,Notebook,,,3567.94,Crédito
2000,2023-05-01,Teclado,Informática,9.0,2622.63,Crédito
2001,2023-11-18,,Periféricos,3.0,3742.83,Crédito
2002,2023-03-29,Fone de Ouvido,Móveis de Escritório,4.0,1710.63,Débito
2003,2023-09-09,Monitor,Acessórios,3.0,2051.76,Pix
2004,2023-07-24,Fone de Ouvido,Acessórios,4.0,2765.11,Débito
2005,2023-05-19,Impressora,Periféricos,1.0,3260.81,Crédito
2006,2023-05-28,Fone de Ouvido,Móveis de Escritório,7.0,1167.62,Dinheiro
2007,2023-08-04,Mouse,Informática,,1651.15,Crédito
2008,2023-12-06,Smartphone,Informática,2.0,,Crédito
